Player ID + Player Name,Id,Position_new,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position,Position,Mscore
59436-6292:Buster Posey,59436-6292,1B,Buster,Buster Posey,Posey,12.6299998,30,3800,SF@ARI,SF,ARI,,,,,1,C/1B/UTIL,C/1B,13
59436-82654:Bo Bichette,59436-82654,SS,Bo,Bo Bichette,Bichette,12.39347773,46,3800,TOR@NYY,TOR,NYY,,,,,1,SS/UTIL,SS,13
59436-68585:Rafael Devers,59436-68585,3B,Rafael,Rafael Devers,Devers,13.56666667,45,3800,ATL@BOS,BOS,ATL,,,,,1,3B/UTIL,3B,15
59436-85261:Randy Arozarena,59436-85261,OF,Randy,Randy Arozarena,Arozarena,12.09111057,45,3800,KC@TB,TB,KC,,,,,1,OF/UTIL,OF,11
59436-38872:Jesse Winker,59436-38872,OF,Jesse,Jesse Winker,Winker,14.6102561,39,3800,CIN@WSH,CIN,WSH,,,,,1,OF/UTIL,OF,10
59436-104483:Jared Walsh,59436-104483,1B,Jared,Jared Walsh,Walsh,11.6,45,3700,TEX@LAA,LAA,TEX,,,,,1,C/1B/UTIL,C/1B,12
59436-14562:Jose Altuve,59436-14562,2B,Jose,Jose Altuve,Altuve,11.41944461,36,3700,LAD@HOU,HOU,LAD,,,,,1,2B/UTIL,2B,12
59436-83155:Ramon Laureano,59436-83155,OF,Ramon,Ramon Laureano,Laureano,11.89111057,45,3700,SEA@OAK,OAK,SEA,,,,,1,OF/UTIL,OF,14
59436-60631:Kyle Schwarber,59436-60631,OF,Kyle,Kyle Schwarber,Schwarber,10.90555573,36,3700,CIN@WSH,WSH,CIN,,,,,1,OF/UTIL,OF,12
59436-60643:Aaron Judge,59436-60643,OF,Aaron,Aaron Judge,Judge,11.58636336,44,3700,TOR@NYY,NYY,TOR,,,,,1,OF/UTIL,OF,13
59436-13719:Nolan Arenado,59436-13719,3B,Nolan,Nolan Arenado,Arenado,11.29787234,47,3700,STL@CWS,STL,CWS,,,,,1,3B/UTIL,3B,10
59436-16951:Anthony Rendon,59436-16951,3B,Anthony,Anthony Rendon,Rendon,8.638461773,26,3600,TEX@LAA,LAA,TEX,,,,,1,3B/UTIL,3B,12
59436-52175:Matt Olson,59436-52175,1B,Matt,Matt Olson,Olson,11.67907005,43,3600,SEA@OAK,OAK,SEA,,,,,1,C/1B/UTIL,C/1B,14
59436-37982:Xander Bogaerts,59436-37982,SS,Xander,Xander Bogaerts,Bogaerts,12.78666721,45,3600,ATL@BOS,BOS,ATL,,,,,1,SS/UTIL,SS,15
59436-21853:Ketel Marte,59436-21853,2B/OF,Ketel,Ketel Marte,Marte,11.01818154,11,3600,SF@ARI,ARI,SF,,,,,1,2B/OF/UTIL,OF,10
59436-73871:Carson Kelly,59436-73871,C,Carson,Carson Kelly,Kelly,12.34642901,28,3500,SF@ARI,ARI,SF,,,,,1,C/1B/UTIL,C/1B,10
59436-49523:Jose Abreu,59436-49523,1B,Jose,Jose Abreu,Abreu,11.59761919,42,3500,STL@CWS,CWS,STL,,,,,,C/1B/UTIL,C/1B,12
59436-16983:George Springer,59436-16983,OF,George,George Springer,Springer,14.77499962,4,3500,TOR@NYY,TOR,NYY,IL,Quadriceps,,,,OF/UTIL,OF,13
59436-12933:Mike Trout,59436-12933,OF,Mike,Mike Trout,Trout,12.62777795,36,3500,TEX@LAA,LAA,TEX,IL,Calf,,,,OF/UTIL,OF,12
59436-5221:Asdrubal Cabrera,59436-5221,1B/3B,Asdrubal,Asdrubal Cabrera,Cabrera,10.25294136,34,3500,SF@ARI,ARI,SF,IL,Hamstring,,,,C/1B/3B/UTIL,3B,10
59436-21666:Mark Canha,59436-21666,OF,Mark,Mark Canha,Canha,12.1936165,47,3500,SEA@OAK,OAK,SEA,,,,,1,OF/UTIL,OF,14
59436-79159:Cody Bellinger,59436-79159,1B/OF,Cody,Cody Bellinger,Bellinger,10.10000038,4,3500,LAD@HOU,LAD,HOU,IL,Lower leg,,,,C/1B/OF/UTIL,OF,10
59436-79175:Trent Grisham,59436-79175,OF,Trent,Trent Grisham,Grisham,11.90555573,36,3500,SD@MIL,SD,MIL,IL,Heel,,,,OF/UTIL,OF,11
59436-73159:Mitch Haniger,59436-73159,OF,Mitch,Mitch Haniger,Haniger,12.29565164,46,3500,SEA@OAK,SEA,OAK,,,,,1,OF/UTIL,OF,11
59436-85504:Brandon Lowe,59436-85504,2B/OF,Brandon,Brandon Lowe,Lowe,9.746666802,45,3500,KC@TB,TB,KC,,,,,1,2B/OF/UTIL,OF,11
59436-5763:Nelson Cruz,59436-5763,OF,Nelson,Nelson Cruz,Cruz,10.32857114,42,3500,BAL@MIN,MIN,BAL,DTD,Wrist,,,1,OF/UTIL,OF,10
59436-38561:Chris Taylor,59436-38561,2B/OF,Chris,Chris Taylor,Taylor,12.28333391,42,3500,LAD@HOU,LAD,HOU,,,,,1,2B/OF/UTIL,OF,10
59436-68522:Alex Bregman,59436-68522,3B,Alex,Alex Bregman,Bregman,11.15500031,40,3400,LAD@HOU,HOU,LAD,,,,,1,3B/UTIL,3B,12
59436-85520:Adolis Garcia,59436-85520,OF,Adolis,Adolis Garcia,Garcia,13.75897373,39,3400,TEX@LAA,TEX,LAA,,,,,1,OF/UTIL,OF,11
59436-12310:Carlos Santana,59436-12310,1B,Carlos,Carlos Santana,Santana,11.87333306,45,3300,KC@TB,KC,TB,,,,,1,C/1B/UTIL,C/1B,12
59436-73832:Joey Wendle,59436-73832,2B/3B,Joey,Joey Wendle,Wendle,10.74222209,45,3300,KC@TB,TB,KC,,,,,1,2B/3B/UTIL,2B,11
59436-52158:Trevor Story,59436-52158,SS,Trevor,Trevor Story,Story,10.44042579,47,3300,COL@NYM,COL,NYM,,,,,1,SS/UTIL,SS,9
59436-73023:Teoscar Hernandez,59436-73023,OF,Teoscar,Teoscar Hernandez,Hernandez,12.83666687,30,3300,TOR@NYY,TOR,NYY,,,,,1,OF/UTIL,OF,13
59436-82575:Yordan Alvarez,59436-82575,OF,Yordan,Yordan Alvarez,Alvarez,11.70769246,39,3200,LAD@HOU,HOU,LAD,,,,,1,OF/UTIL,OF,12
59436-53994:Josh Bell,59436-53994,1B,Josh,Josh Bell,Bell,9.236363266,33,3200,CIN@WSH,WSH,CIN,,,,,1,C/1B/UTIL,C/1B,12
59436-13239:Eduardo Escobar,59436-13239,3B/2B,Eduardo,Eduardo Escobar,Escobar,10.69574494,47,3200,SF@ARI,ARI,SF,,,,,1,2B/3B/UTIL,2B,10
59436-60672:Tim Anderson,59436-60672,SS,Tim,Tim Anderson,Anderson,11.38611094,36,3200,STL@CWS,CWS,STL,,,,,1,SS/UTIL,SS,12
59436-6312:Justin Turner,59436-6312,3B,Justin,Justin Turner,Turner,10.40681804,44,3100,LAD@HOU,LAD,HOU,,,,,1,3B/UTIL,3B,10
59436-13771:Josh Harrison,59436-13771,2B/3B,Josh,Josh Harrison,Harrison,9.882352941,34,3100,CIN@WSH,WSH,CIN,,,,,1,2B/3B/UTIL,2B,12
59436-79401:Will Smith,59436-79401,C,Will,Will Smith,Smith,10.3324321,37,3100,LAD@HOU,LAD,HOU,,,,,1,C/1B/UTIL,C/1B,10
59436-53033:Mike Yastrzemski,59436-53033,OF,Mike,Mike Yastrzemski,Yastrzemski,9.764864535,37,3100,SF@ARI,SF,ARI,,,,,1,OF/UTIL,OF,13
59436-71507:Yuli Gurriel,59436-71507,1B,Yuli,Yuli Gurriel,Gurriel,11.92000054,45,3100,LAD@HOU,HOU,LAD,,,,,1,C/1B/UTIL,C/1B,12
59436-79884:Anthony Santander,59436-79884,OF,Anthony,Anthony Santander,Santander,8.755000305,20,3000,BAL@MIN,BAL,MIN,,,,,1,OF/UTIL,OF,10
59436-12302:Giancarlo Stanton,59436-12302,OF,Giancarlo,Giancarlo Stanton,Stanton,11.64242461,33,3000,TOR@NYY,NYY,TOR,IL,Quadriceps,,,,OF/UTIL,OF,13
59436-81953:Austin Hays,59436-81953,OF,Austin,Austin Hays,Hays,10.41562462,32,3000,BAL@MIN,BAL,MIN,DTD,Hamstring,,,1,OF/UTIL,OF,10
59436-6197:Justin Upton,59436-6197,OF,Justin,Justin Upton,Upton,8.389743903,39,3000,TEX@LAA,LAA,TEX,,,,,1,OF/UTIL,OF,12
59436-84133:Franmil Reyes,59436-84133,OF,Franmil,Franmil Reyes,Reyes,11.56750031,40,3000,CLE@DET,CLE,DET,IL,Oblique,,,,OF/UTIL,OF,14
59436-12961:Brandon Crawford,59436-12961,SS,Brandon,Brandon Crawford,Crawford,11.51750031,40,3000,SF@ARI,SF,ARI,,,,,1,SS/UTIL,SS,13
59436-12968:Paul Goldschmidt,59436-12968,1B,Paul,Paul Goldschmidt,Goldschmidt,10.00444472,45,3000,STL@CWS,STL,CWS,,,,,1,C/1B/UTIL,C/1B,10
59436-82614:Pete Alonso,59436-82614,1B,Pete,Pete Alonso,Alonso,9.963889228,36,3000,COL@NYM,NYM,COL,IL,Hand,,,,C/1B/UTIL,C/1B,10
59436-17086:Marcell Ozuna,59436-17086,OF,Marcell,Marcell Ozuna,Ozuna,8.653191749,47,3000,ATL@BOS,ATL,BOS,,,,,1,OF/UTIL,OF,14
59436-70562:Whit Merrifield,59436-70562,2B/OF,Whit,Whit Merrifield,Merrifield,11.25777791,45,3000,KC@TB,KC,TB,,,,,1,2B/OF/UTIL,OF,12
59436-68544:Matt Chapman,59436-68544,3B,Matt,Matt Chapman,Chapman,8.053061349,49,3000,SEA@OAK,OAK,SEA,,,,,1,3B/UTIL,3B,14
59436-68547:Tyler O'Neill,59436-68547,OF,Tyler,Tyler O'Neill,O'Neill,10.50666707,30,3000,STL@CWS,STL,CWS,IL,Finger,,,,OF/UTIL,OF,10
59436-52164:Adalberto Mondesi,59436-52164,2B/SS,Adalberto,Adalberto Mondesi,Mondesi,10.77288094,59,3000,KC@TB,KC,TB,IL,Oblique,,,,2B/SS/UTIL,2B,12
59436-13303:Yasmani Grandal,59436-13303,C,Yasmani,Yasmani Grandal,Grandal,10.30909128,33,3000,STL@CWS,CWS,STL,,,,,1,C/1B/UTIL,C/1B,12
59436-79074:Austin Riley,59436-79074,3B,Austin,Austin Riley,Riley,10.42340413,47,3000,ATL@BOS,ATL,BOS,,,,,1,3B/UTIL,3B,14
59436-13567:DJ LeMahieu,59436-13567,2B/3B,DJ,DJ LeMahieu,LeMahieu,9.222726995,44,3000,TOR@NYY,NYY,TOR,,,,,1,2B/3B/UTIL,2B,13
59436-38412:Corey Seager,59436-38412,SS,Corey,Corey Seager,Seager,10.78378378,37,3000,LAD@HOU,LAD,HOU,IL,Hand,,,,SS/UTIL,SS,10
59436-13854:Robbie Grossman,59436-13854,OF,Robbie,Robbie Grossman,Grossman,11.093478,46,3000,CLE@DET,DET,CLE,,,,,1,OF/UTIL,OF,10
59436-13966:Kyle Seager,59436-13966,3B,Kyle,Kyle Seager,Seager,9.762500127,48,3000,SEA@OAK,SEA,OAK,,,,,1,3B/UTIL,3B,11
59436-38614:Carlos Correa,59436-38614,SS,Carlos,Carlos Correa,Correa,9.768889025,45,3000,LAD@HOU,HOU,LAD,,,,,1,SS/UTIL,SS,12
59436-102284:William Contreras,59436-102284,C,William,William Contreras,Contreras,10.73529412,17,3000,ATL@BOS,ATL,BOS,,,,,1,C/1B/UTIL,C/1B,14
59436-61553:Yoan Moncada,59436-61553,3B,Yoan,Yoan Moncada,Moncada,10.06590895,44,2900,STL@CWS,CWS,STL,,,,,1,3B/UTIL,3B,12
59436-53586:David Peralta,59436-53586,OF,David,David Peralta,Peralta,10.07111138,45,2900,SF@ARI,ARI,SF,,,,,1,OF/UTIL,OF,10
59436-12985:Avisail Garcia,59436-12985,OF,Avisail,Avisail Garcia,Garcia,10.16976716,43,2900,SD@MIL,MIL,SD,,,,,1,OF/UTIL,OF,13
59436-13229:Charlie Blackmon,59436-13229,OF,Charlie,Charlie Blackmon,Blackmon,8.111363498,44,2900,COL@NYM,COL,NYM,,,,,1,OF/UTIL,OF,9
59436-68587:Ozzie Albies,59436-68587,2B,Ozzie,Ozzie Albies,Albies,11.12888862,45,2900,ATL@BOS,ATL,BOS,,,,,1,2B/UTIL,2B,14
59436-13354:Cesar Hernandez,59436-13354,2B,Cesar,Cesar Hernandez,Hernandez,8.931818182,44,2900,CLE@DET,CLE,DET,,,,,1,2B/UTIL,2B,14
59436-21875:Max Kepler,59436-21875,OF,Max,Max Kepler,Kepler,11.28823494,34,2900,BAL@MIN,MIN,BAL,DTD,Undisclosed,,,1,OF/UTIL,OF,10
59436-38293:Tyler Naquin,59436-38293,OF,Tyler,Tyler Naquin,Naquin,10.81500015,40,2900,CIN@WSH,CIN,WSH,,,,,1,OF/UTIL,OF,10
59436-5607:Evan Longoria,59436-5607,3B,Evan,Evan Longoria,Longoria,8.646341463,41,2900,SF@ARI,SF,ARI,,,,,1,3B/UTIL,3B,13
59436-13929:Manny Machado,59436-13929,3B,Manny,Manny Machado,Machado,10.82325567,43,2900,SD@MIL,SD,MIL,DTD,Shoulder,,,1,3B/UTIL,3B,11
59436-6273:Michael Brantley,59436-6273,OF,Michael,Michael Brantley,Brantley,9.597560976,41,2800,LAD@HOU,HOU,LAD,,,,,1,OF/UTIL,OF,12
59436-16950:Miguel Sano,59436-16950,1B,Miguel,Miguel Sano,Sano,9.959375381,32,2800,BAL@MIN,MIN,BAL,,,,,1,C/1B/UTIL,C/1B,10
59436-82530:Pavin Smith,59436-82530,1B/OF,Pavin,Pavin Smith,Smith,8.344444444,45,2800,SF@ARI,ARI,SF,,,,,1,C/1B/OF/UTIL,OF,10
59436-12900:Brandon Belt,59436-12900,1B,Brandon,Brandon Belt,Belt,9.3564101,39,2800,SF@ARI,SF,ARI,,,,,1,C/1B/UTIL,C/1B,13
59436-82624:Sean Murphy,59436-82624,C,Sean,Sean Murphy,Murphy,8.034999847,40,2800,SEA@OAK,OAK,SEA,,,,,1,C/1B/UTIL,C/1B,14
59436-68514:Ryan McMahon,59436-68514,2B/3B,Ryan,Ryan McMahon,McMahon,11.13333384,48,2800,COL@NYM,COL,NYM,,,,,1,2B/3B/UTIL,2B,9
59436-13266:Salvador Perez,59436-13266,C,Salvador,Salvador Perez,Perez,9.788888889,45,2800,KC@TB,KC,TB,,,,,1,C/1B/UTIL,C/1B,12
59436-37983:Mike Zunino,59436-37983,C,Mike,Mike Zunino,Zunino,10.91935484,31,2800,KC@TB,TB,KC,,,,,,C/1B/UTIL,C/1B,11
59436-21633:Eugenio Suarez,59436-21633,3B/SS,Eugenio,Eugenio Suarez,Suarez,8.763636502,44,2800,CIN@WSH,CIN,WSH,,,,,1,3B/SS/UTIL,3B,10
59436-54401:Manuel Margot,59436-54401,OF,Manuel,Manuel Margot,Margot,9.195454684,44,2800,KC@TB,TB,KC,,,,,,OF/UTIL,OF,11
59436-79125:Kyle Tucker,59436-79125,OF,Kyle,Kyle Tucker,Tucker,10.70638324,47,2800,LAD@HOU,HOU,LAD,,,,,1,OF/UTIL,OF,12
59436-79160:Alex Verdugo,59436-79160,OF,Alex,Alex Verdugo,Verdugo,10.45454545,44,2800,ATL@BOS,BOS,ATL,DTD,Hamstring,,,1,OF/UTIL,OF,15
59436-79165:Gavin Lux,59436-79165,2B/SS,Gavin,Gavin Lux,Lux,8.318918589,37,2800,LAD@HOU,LAD,HOU,,,,,1,2B/SS/UTIL,2B,10
59436-79188:Alex Kirilloff,59436-79188,OF,Alex,Alex Kirilloff,Kirilloff,11.27499962,16,2800,BAL@MIN,MIN,BAL,,,,,1,OF/UTIL,OF,10
59436-118210:Jake Cronenworth,59436-118210,1B/2B,Jake,Jake Cronenworth,Cronenworth,10.31041654,48,2800,SD@MIL,SD,MIL,,,,,1,C/1B/2B/UTIL,2B,11
59436-71182:Jeimer Candelario,59436-71182,1B/3B,Jeimer,Jeimer Candelario,Candelario,8.817777507,45,2800,CLE@DET,DET,CLE,,,,,1,C/1B/3B/UTIL,3B,10
59436-38965:C.J. Cron,59436-38965,1B,C.J.,C.J. Cron,Cron,9.79142892,35,2700,COL@NYM,COL,NYM,,,,,1,C/1B/UTIL,C/1B,9
59436-12434:Lorenzo Cain,59436-12434,OF,Lorenzo,Lorenzo Cain,Cain,8.692000122,25,2700,SD@MIL,MIL,SD,,,,,1,OF/UTIL,OF,10
59436-16952:Francisco Lindor,59436-16952,SS,Francisco,Francisco Lindor,Lindor,7.557499695,40,2700,COL@NYM,NYM,COL,,,,,1,SS/UTIL,SS,10
59436-12919:Jose Iglesias,59436-12919,SS,Jose,Jose Iglesias,Iglesias,7.588371809,43,2700,TEX@LAA,LAA,TEX,,,,,1,SS/UTIL,SS,12
59436-113309:Josh Rojas,59436-113309,2B/SS,Josh,Josh Rojas,Rojas,8.693022972,43,2700,SF@ARI,ARI,SF,,,,,1,2B/SS/UTIL,2B,10
59436-82620:Nick Solak,59436-82620,2B/OF,Nick,Nick Solak,Solak,10.33469375,49,2700,TEX@LAA,TEX,LAA,,,,,1,2B/OF/UTIL,OF,11
59436-68586:Dansby Swanson,59436-68586,SS,Dansby,Dansby Swanson,Swanson,8.904255319,47,2700,ATL@BOS,ATL,BOS,,,,,1,SS/UTIL,SS,14
59436-68588:Gleyber Torres,59436-68588,SS/2B,Gleyber,Gleyber Torres,Torres,8.921052632,38,2700,TOR@NYY,NYY,TOR,,,,,1,2B/SS/UTIL,2B,13
59436-79170:Willie Calhoun,59436-79170,OF,Willie,Willie Calhoun,Calhoun,8.783870574,31,2700,TEX@LAA,TEX,LAA,,,,,1,OF/UTIL,OF,11
59436-79238:Steven Duggar,59436-79238,OF,Steven,Steven Duggar,Duggar,6.4095241,21,2700,SF@ARI,SF,ARI,,,,,,OF/UTIL,OF,13
59436-38321:Joey Gallo,59436-38321,OF,Joey,Joey Gallo,Gallo,9.580850804,47,2700,TEX@LAA,TEX,LAA,,,,,1,OF/UTIL,OF,11
59436-13792:Kike Hernandez,59436-13792,2B/OF,Kike,Kike Hernandez,Hernandez,9.466666328,36,2700,ATL@BOS,BOS,ATL,,,,,1,2B/OF/UTIL,OF,15
59436-13851:Danny Santana,59436-13851,OF,Danny,Danny Santana,Santana,16.46666718,3,2700,ATL@BOS,BOS,ATL,,,,,,OF/UTIL,OF,15
59436-13909:Randal Grichuk,59436-13909,OF,Randal,Randal Grichuk,Grichuk,10.06521739,46,2700,TOR@NYY,TOR,NYY,,,,,1,OF/UTIL,OF,13
59436-81506:Jordan Luplow,59436-81506,OF,Jordan,Jordan Luplow,Luplow,8.094118006,34,2700,CLE@DET,CLE,DET,,,,,1,OF/UTIL,OF,14
59436-12113:Josh Donaldson,59436-12113,3B,Josh,Josh Donaldson,Donaldson,9.27499983,36,2700,BAL@MIN,MIN,BAL,,,,,1,3B/UTIL,3B,10
59436-16948:Kolten Wong,59436-16948,2B,Kolten,Kolten Wong,Wong,9.251428223,35,2600,SD@MIL,MIL,SD,,,,,1,2B/UTIL,2B,10
59436-21074:Michael A. Taylor,59436-21074,OF,Michael A.,Michael A. Taylor,Taylor,7.887804729,41,2600,KC@TB,KC,TB,,,,,1,OF/UTIL,OF,12
59436-12928:Eric Hosmer,59436-12928,1B,Eric,Eric Hosmer,Hosmer,9.85,40,2600,SD@MIL,SD,MIL,,,,,1,C/1B/UTIL,C/1B,11
59436-13102:Freddy Galvis,59436-13102,2B/SS,Freddy,Freddy Galvis,Galvis,9.016666957,42,2600,BAL@MIN,BAL,MIN,,,,,1,2B/SS/UTIL,2B,10
59436-80838:Luke Voit,59436-80838,1B,Luke,Luke Voit,Voit,6.481818459,11,2600,TOR@NYY,NYY,TOR,,,,,1,C/1B/UTIL,C/1B,13
59436-13430:Jonathan Villar,59436-13430,2B/3B/SS,Jonathan,Jonathan Villar,Villar,6.936842266,38,2600,COL@NYM,NYM,COL,,,,,1,2B/3B/SS/UTIL,2B,10
59436-38040:Eddie Rosario,59436-38040,OF,Eddie,Eddie Rosario,Rosario,8.162790698,43,2600,CLE@DET,CLE,DET,,,,,1,OF/UTIL,OF,14
