Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
59047-84706:Devonte' Graham,59047-84706,SG,Devonte',Devonte' Graham,Graham,27.52909047,55,6400,CHA@IND,CHA,IND,,,,,,SG
59047-58253:Myles Turner,59047-58253,C,Myles,Myles Turner,Turner,33.21702024,47,5700,CHA@IND,IND,CHA,O,Toe,,,,C
59047-117283:Oshae Brissett,59047-117283,SF,Oshae,Oshae Brissett,Brissett,23.85714286,21,5700,CHA@IND,IND,CHA,,,,,,SF
59047-23670:Marcus Smart,59047-23670,SG,Marcus,Marcus Smart,Smart,29.70625051,48,5700,WAS@BOS,BOS,WAS,,,,,,SG
59047-84708:Robert Williams,59047-84708,C,Robert,Robert Williams,Williams,25.72307645,52,5500,WAS@BOS,BOS,WAS,GTD,Toe,,,,C
59047-16604:Justin Holiday,59047-16604,SF,Justin,Justin Holiday,Holiday,21.28749932,72,5400,CHA@IND,IND,CHA,,,,,,SF
59047-110349:Rui Hachimura,59047-110349,SF,Rui,Rui Hachimura,Hachimura,24.05964955,57,5100,WAS@BOS,WAS,BOS,,,,,,SF
59047-115612:Kelan Martin,59047-115612,SF,Kelan,Kelan Martin,Martin,9.14571446,35,5000,CHA@IND,IND,CHA,,,,,,SF
59047-15691:Cody Zeller,59047-15691,C,Cody,Cody Zeller,Zeller,21.97083282,48,5000,CHA@IND,CHA,IND,,,,,,C
59047-110350:Jalen McDaniels,59047-110350,PF,Jalen,Jalen McDaniels,McDaniels,15.41063804,47,4900,CHA@IND,CHA,IND,,,,,,PF
59047-145335:Payton Pritchard,59047-145335,PG,Payton,Payton Pritchard,Pritchard,14.61515115,66,4800,WAS@BOS,BOS,WAS,,,,,,PG
59047-15559:Jeremy Lamb,59047-15559,SF,Jeremy,Jeremy Lamb,Lamb,20.79722256,36,4800,CHA@IND,IND,CHA,O,Knee,,,,SF
59047-110325:Daniel Gafford,59047-110325,PF,Daniel,Daniel Gafford,Gafford,17.827778,54,4800,WAS@BOS,WAS,BOS,,,,,,PF
59047-18256:Doug McDermott,59047-18256,PF,Doug,Doug McDermott,McDermott,19.94999926,66,4700,CHA@IND,IND,CHA,,,,,,PF
59047-12511:Ish Smith,59047-12511,PG,Ish,Ish Smith,Smith,18.79545455,44,4700,WAS@BOS,WAS,BOS,,,,,,PG
59047-40208:Raul Neto,59047-40208,PG,Raul,Raul Neto,Neto,17.92499924,64,4500,WAS@BOS,WAS,BOS,GTD,Hamstring,,,,PG
59047-9873:Robin Lopez,59047-9873,C,Robin,Robin Lopez,Lopez,16.22112607,71,4500,WAS@BOS,WAS,BOS,,,,,,C
59047-110359:Goga Bitadze,59047-110359,C,Goga,Goga Bitadze,Bitadze,14.58888889,45,4500,CHA@IND,IND,CHA,,,,,,C
59047-14543:Davis Bertans,59047-14543,PF,Davis,Davis Bertans,Bertans,18.15964869,57,4500,WAS@BOS,WAS,BOS,,,,,,PF
59047-14501:Tristan Thompson,59047-14501,C,Tristan,Tristan Thompson,Thompson,21.20926016,54,4400,WAS@BOS,BOS,WAS,,,,,,C
59047-145333:Aaron Nesmith,59047-145333,SG,Aaron,Aaron Nesmith,Nesmith,9.867391172,46,4200,WAS@BOS,BOS,WAS,,,,,,SG
59047-15814:Alex Len,59047-15814,C,Alex,Alex Len,Len,15.7109375,64,4200,WAS@BOS,WAS,BOS,,,,,,C
59047-41083:Luke Kornet,59047-41083,PF,Luke,Luke Kornet,Kornet,10.43225787,31,4200,WAS@BOS,BOS,WAS,,,,,,PF
59047-16183:JaKarr Sampson,59047-16183,PF,JaKarr,JaKarr Sampson,Sampson,9.151723927,29,4100,CHA@IND,IND,CHA,,,,,,PF
59047-84719:Aaron Holiday,59047-84719,SG,Aaron,Aaron Holiday,Holiday,13.29242406,66,4100,CHA@IND,IND,CHA,GTD,Toe,,,,SG
59047-145548:Anthony Gill,59047-145548,PF,Anthony,Anthony Gill,Gill,7.373076806,26,4000,WAS@BOS,WAS,BOS,,,,,,PF
59047-16790:Brad Wanamaker,59047-16790,PG,Brad,Brad Wanamaker,Wanamaker,13.3442623,61,3900,CHA@IND,CHA,IND,,,,,,PG
59047-58270:Edmond Sumner,59047-58270,PG,Edmond,Edmond Sumner,Sumner,12.51509411,53,3900,CHA@IND,IND,CHA,GTD,Knee,,,,PG
59047-110351:Cody Martin,59047-110351,SF,Cody,Cody Martin,Martin,12.23461562,52,3800,CHA@IND,CHA,IND,O,Ankle,,,,SF
59047-84707:Chandler Hutchison,59047-84707,SF,Chandler,Chandler Hutchison,Hutchison,10.28400024,25,3700,WAS@BOS,WAS,BOS,,,,,,SF
59047-14505:Bismack Biyombo,59047-14505,C,Bismack,Bismack Biyombo,Biyombo,16.22575795,66,3600,CHA@IND,CHA,IND,,,,,,C
59047-80816:Malik Monk,59047-80816,SG,Malik,Malik Monk,Monk,17.99285743,42,3600,CHA@IND,CHA,IND,,,,,,SG
59047-110318:Grant Williams,59047-110318,PF,Grant,Grant Williams,Williams,11.35872977,63,3600,WAS@BOS,BOS,WAS,,,,,,PF
59047-145539:Deni Avdija,59047-145539,SF,Deni,Deni Avdija,Avdija,15.90555601,54,3500,WAS@BOS,WAS,BOS,O,Ankle,,,,SF
59047-111622:Garrison Mathews,59047-111622,SF,Garrison,Garrison Mathews,Mathews,9.303125381,64,3500,WAS@BOS,WAS,BOS,,,,,,SF
59047-145311:Grant Riller,59047-145311,SG,Grant,Grant Riller,Riller,3.67142868,7,3500,CHA@IND,CHA,IND,,,,,,SG
59047-145312:Vernon Carey,59047-145312,PF,Vernon,Vernon Carey,Carey,4.968421133,19,3500,CHA@IND,CHA,IND,,,,,,PF
59047-145318:Nick Richards,59047-145318,C,Nick,Nick Richards,Richards,1.566666709,18,3500,CHA@IND,CHA,IND,,,,,,C
59047-42550:Jabari Parker,59047-42550,PF,Jabari,Jabari Parker,Parker,11.29999953,13,3500,WAS@BOS,BOS,WAS,,,,,,PF
59047-145342:Cassius Stanley,59047-145342,SG,Cassius,Cassius Stanley,Stanley,2.895833333,24,3500,CHA@IND,IND,CHA,,,,,,SG
59047-42814:Amida Brimah,59047-42814,C,Amida,Amida Brimah,Brimah,7.019999695,5,3500,CHA@IND,IND,CHA,,,,,,C
59047-145730:Nate Darling,59047-145730,SG,Nate,Nate Darling,Darling,1.95714283,7,3500,CHA@IND,CHA,IND,,,,,,SG
59047-112710:Tacko Fall,59047-112710,C,Tacko,Tacko Fall,Fall,8.994736521,19,3500,WAS@BOS,BOS,WAS,,,,,,C
59047-145349:Cassius Winston,59047-145349,PG,Cassius,Cassius Winston,Winston,3.354545593,22,3500,WAS@BOS,WAS,BOS,,,,,,PG
59047-23120:T.J. Warren,59047-23120,SF,T.J.,T.J. Warren,Warren,22.07500076,4,3500,CHA@IND,IND,CHA,O,Foot,,,,SF
59047-67026:Jaylen Brown,59047-67026,SF,Jaylen,Jaylen Brown,Brown,39.41355767,59,3500,WAS@BOS,BOS,WAS,O,Wrist,,,,SF
59047-48598:Semi Ojeleye,59047-48598,SF,Semi,Semi Ojeleye,Ojeleye,9.319643293,56,3500,WAS@BOS,BOS,WAS,,,,,,SF
59047-110319:Tremont Waters,59047-110319,PG,Tremont,Tremont Waters,Waters,9.161538344,26,3500,WAS@BOS,BOS,WAS,,,,,,PG
59047-110321:Romeo Langford,59047-110321,SG,Romeo,Romeo Langford,Langford,7.805555556,18,3500,WAS@BOS,BOS,WAS,,,,,,SG
59047-67312:Thomas Bryant,59047-67312,C,Thomas,Thomas Bryant,Bryant,26.37000122,10,3500,WAS@BOS,WAS,BOS,O,Knee,,,,C
59047-113267:Caleb Martin,59047-113267,SF,Caleb,Caleb Martin,Martin,12.22075495,53,3500,CHA@IND,CHA,IND,,,,,,SF
59047-84722:Isaac Bonga,59047-84722,PF,Isaac,Isaac Bonga,Bonga,5.742499924,40,3500,WAS@BOS,WAS,BOS,,,,,,PF
59047-110332:Carsen Edwards,59047-110332,PG,Carsen,Carsen Edwards,Edwards,6.199999902,31,3500,WAS@BOS,BOS,WAS,,,,,,PG
