Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
59115-58153:Kelly Oubre,59115-58153,SF,Kelly,Kelly Oubre,Oubre,28.73272816,55,6300,GS@LAL,GS,LAL,O,Wrist,,,,SF
59115-23716:Kyle Anderson,59115-23716,SF,Kyle,Kyle Anderson,Anderson,29.58260799,69,6200,SA@MEM,MEM,SA,,,,,,SF
59115-117779:Juan Toscano-Anderson,59115-117779,PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,17.88679245,53,5600,GS@LAL,GS,LAL,,,,,,PF
59115-40201:Dennis Schroder,59115-40201,PG,Dennis,Dennis Schroder,Schroder,29.63442543,61,5500,GS@LAL,LAL,GS,,,,,,PG
59115-19781:Kent Bazemore,59115-19781,SF,Kent,Kent Bazemore,Bazemore,17.04179177,67,5300,GS@LAL,GS,LAL,,,,,,SF
59115-110353:Brandon Clarke,59115-110353,PF,Brandon,Brandon Clarke,Clarke,24.51016908,59,5100,SA@MEM,MEM,SA,,,,,,PF
59115-15636:Kentavious Caldwell-Pope,59115-15636,SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,18.750747,67,4900,GS@LAL,LAL,GS,,,,,,SF
59115-110322:Jordan Poole,59115-110322,PG,Jordan,Jordan Poole,Poole,18.1352946,51,4900,GS@LAL,GS,LAL,,,,,,PG
59115-9577:Rudy Gay,59115-9577,PF,Rudy,Rudy Gay,Gay,22.24761866,63,4600,SA@MEM,SA,MEM,,,,,,PF
59115-110347:Keldon Johnson,59115-110347,SF,Keldon,Keldon Johnson,Johnson,24.21594238,69,4500,SA@MEM,SA,MEM,,,,,,SF
59115-110337:Talen Horton-Tucker,59115-110337,SG,Talen,Talen Horton-Tucker,Horton-Tucker,18.55846229,65,4400,GS@LAL,LAL,GS,,,,,,SG
59115-23981:Alex Caruso,59115-23981,PG,Alex,Alex Caruso,Caruso,16.81034483,58,4300,GS@LAL,LAL,GS,,,,,,PG
59115-145336:Xavier Tillman,59115-145336,PF,Xavier,Xavier Tillman,Tillman,16.87627139,59,4300,SA@MEM,MEM,SA,,,,,,PF
59115-97263:Drew Eubanks,59115-97263,C,Drew,Drew Eubanks,Eubanks,15.1703706,54,4200,SA@MEM,SA,MEM,,,,,,C
59115-58377:Kyle Kuzma,59115-58377,SF,Kyle,Kyle Kuzma,Kuzma,24.70441212,68,4000,GS@LAL,LAL,GS,,,,,,SF
59115-49675:Derrick White,59115-49675,PG,Derrick,Derrick White,White,28.13611179,36,4000,SA@MEM,SA,MEM,O,Ankle,,,,PG
59115-145324:Devin Vassell,59115-145324,SG,Devin,Devin Vassell,Vassell,12.81935464,62,4000,SA@MEM,SA,MEM,,,,,,SG
59115-23776:Montrezl Harrell,59115-23776,C,Montrezl,Montrezl Harrell,Harrell,25.58115907,69,4000,GS@LAL,LAL,GS,,,,,,C
59115-58084:Justise Winslow,59115-58084,SF,Justise,Justise Winslow,Winslow,16.869231,26,4000,SA@MEM,MEM,SA,,,,,,SF
59115-9581:Marc Gasol,59115-9581,C,Marc,Marc Gasol,Gasol,16.97115385,52,4000,GS@LAL,LAL,GS,,,,,,C
59115-117307:DaQuan Jeffries,59115-117307,SF,DaQuan,DaQuan Jeffries,Jeffries,9.877419749,31,3900,SA@MEM,SA,MEM,O,Not injury related,,,,SF
59115-58576:Kevon Looney,59115-58576,C,Kevon,Kevon Looney,Looney,14.88360696,61,3900,GS@LAL,GS,LAL,,,,,,C
59115-84702:Lonnie Walker,59115-84702,SG,Lonnie,Lonnie Walker,Walker,17.89166667,60,3900,SA@MEM,SA,MEM,,,,,,SG
59115-117273:Mychal Mulder,59115-117273,SF,Mychal,Mychal Mulder,Mulder,8.4,60,3800,GS@LAL,GS,LAL,,,,,,SF
59115-15771:Gorgui Dieng,59115-15771,C,Gorgui,Gorgui Dieng,Dieng,15.57894737,38,3800,SA@MEM,SA,MEM,,,,,,C
59115-84703:De'Anthony Melton,59115-84703,SG,De'Anthony,De'Anthony Melton,Melton,20.58076829,52,3800,SA@MEM,MEM,SA,,,,,,SG
59115-110323:Eric Paschall,59115-110323,C,Eric,Eric Paschall,Paschall,15.62749939,40,3800,GS@LAL,GS,LAL,,,,,,C
59115-145334:Desmond Bane,59115-145334,SG,Desmond,Desmond Bane,Bane,17.14705882,68,3700,SA@MEM,MEM,SA,,,,,,SG
59115-58081:Tyus Jones,59115-58081,PG,Tyus,Tyus Jones,Jones,16.57857143,70,3700,SA@MEM,MEM,SA,,,,,,PG
59115-58519:Gary Payton II,59115-58519,SG,Gary,Gary Payton II,Payton II,5.970000076,10,3600,GS@LAL,GS,LAL,,,,,,SG
59115-145345:Nico Mannion,59115-145345,PG,Nico,Nico Mannion,Mannion,10.10666707,30,3600,GS@LAL,GS,LAL,,,,,,PG
59115-9939:Patty Mills,59115-9939,SG,Patty,Patty Mills,Mills,17.45882281,68,3600,SA@MEM,SA,MEM,,,,,,SG
59115-18435:Alfonzo McKinnie,59115-18435,SF,Alfonzo,Alfonzo McKinnie,McKinnie,5.430769309,39,3500,GS@LAL,LAL,GS,,,,,,SF
59115-110348:Quinndary Weatherspoon,59115-110348,SG,Quinndary,Quinndary Weatherspoon,Weatherspoon,4.559999847,20,3500,SA@MEM,SA,MEM,,,,,,SG
59115-111376:John Konchar,59115-111376,SG,John,John Konchar,Konchar,11.7930234,43,3500,SA@MEM,MEM,SA,,,,,,SG
59115-110365:Alen Smailagic,59115-110365,PF,Alen,Alen Smailagic,Smailagic,4.81333313,15,3500,GS@LAL,GS,LAL,,,,,,PF
59115-145323:Tre Jones,59115-145323,PG,Tre,Tre Jones,Jones,5.099999918,37,3500,SA@MEM,SA,MEM,,,,,,PG
59115-14509:Klay Thompson,59115-14509,SG,Klay,Klay Thompson,Thompson,,,3500,GS@LAL,GS,LAL,O,Achilles,,,,SG
59115-14511:Markieff Morris,59115-14511,PF,Markieff,Markieff Morris,Morris,14.83114774,61,3500,GS@LAL,LAL,GS,,,,,,PF
59115-110640:Luka Samanic,59115-110640,PF,Luka,Luka Samanic,Samanic,7.700000185,33,3500,SA@MEM,SA,MEM,O,Hand,,,,PF
59115-119602:Jontay Porter,59115-119602,SF,Jontay,Jontay Porter,Porter,4.118181749,11,3500,SA@MEM,MEM,SA,,,,,,SF
59115-117301:Devontae Cacok,59115-117301,PF,Devontae,Devontae Cacok,Cacok,5.045000076,20,3500,GS@LAL,LAL,GS,,,,,,PF
59115-40769:Jordan Bell,59115-40769,PF,Jordan,Jordan Bell,Bell,12.38333384,6,3500,GS@LAL,GS,LAL,,,,,,PF
59115-145347:James Wiseman,59115-145347,C,James,James Wiseman,Wiseman,21.51794903,39,3500,GS@LAL,GS,LAL,O,Knee,,,,C
59115-9799:Wesley Matthews,59115-9799,SG,Wesley,Wesley Matthews,Matthews,10.52758579,58,3500,GS@LAL,LAL,GS,,,,,,SG
59115-16071:Tim Frazier,59115-16071,PG,Tim,Tim Frazier,Frazier,9.319999695,5,3500,SA@MEM,MEM,SA,,,,,,PG
59115-18376:Damion Lee,59115-18376,SG,Damion,Damion Lee,Lee,14.14912281,57,3500,GS@LAL,GS,LAL,O,Covid-19,,,,SG
59115-9677:Jared Dudley,59115-9677,SF,Jared,Jared Dudley,Dudley,3.558333397,12,3500,GS@LAL,LAL,GS,,,,,,SF
59115-145356:Sean McDermott,59115-145356,SF,Sean,Sean McDermott,McDermott,4.377777947,18,3500,SA@MEM,MEM,SA,O,Foot,,,,SF
59115-84688:Keita Bates-Diop,59115-84688,SF,Keita,Keita Bates-Diop,Bates-Diop,6.560000102,30,3500,SA@MEM,SA,MEM,,,,,,SF
59115-58461:Trey Lyles,59115-58461,PF,Trey,Trey Lyles,Lyles,11.05217378,23,3500,SA@MEM,SA,MEM,GTD,Ankle,,,,PF
59115-145632:Killian Tillie,59115-145632,PF,Killian,Killian Tillie,Tillie,7.488889058,18,3500,SA@MEM,MEM,SA,,,,,,PF
59115-84711:Grayson Allen,59115-84711,SG,Grayson,Grayson Allen,Allen,20,50,3500,SA@MEM,MEM,SA,GTD,Abdomen,,,,SG
59115-15727:Ben McLemore,59115-15727,SG,Ben,Ben McLemore,McLemore,12.04716981,53,3500,GS@LAL,LAL,GS,,,,,,SG
59115-84725:Kostas Antetokounmpo,59115-84725,PF,Kostas,Kostas Antetokounmpo,Antetokounmpo,2.886666616,15,3500,GS@LAL,LAL,GS,,,,,,PF
