Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
58847-84699:Hamidou Diallo,58847-84699,SG,Hamidou,Hamidou Diallo,Diallo,22.7,50,6600,DEN@DET,DET,DEN,GTD,Covid-19,,,,SG
58847-9874:Kevin Love,58847-9874,PF,Kevin,Kevin Love,Love,25.54800049,25,6500,CLE@WAS,CLE,WAS,,,,,,PF
58847-15590:Mason Plumlee,58847-15590,C,Mason,Mason Plumlee,Plumlee,30.01428659,56,6500,DEN@DET,DET,DEN,O,Rest,,,,C
58847-15946:Harrison Barnes,58847-15946,SF,Harrison,Harrison Barnes,Barnes,30.43965517,58,6400,SAC@MEM,SAC,MEM,GTD,Groin,,,,SF
58847-68203:Chris Boucher,58847-68203,C,Chris,Chris Boucher,Boucher,29.82166748,60,6400,TOR@DAL,TOR,DAL,,,,,,C
58847-40562:Josh Hart,58847-40562,SG,Josh,Josh Hart,Hart,24.48723456,47,6400,NO@GS,NO,GS,O,Thumb,,,,SG
58847-15846:Tim Hardaway,58847-15846,SG,Tim,Tim Hardaway,Hardaway,24.19999964,68,6300,TOR@DAL,DAL,TOR,,,,,,SG
58847-14530:Bojan Bogdanovic,58847-14530,SF,Bojan,Bojan Bogdanovic,Bogdanovic,24.67285679,70,6200,UTA@OKC,UTA,OKC,,,,,,SF
58847-84679:Marvin Bagley,58847-84679,PF,Marvin,Marvin Bagley,Bagley,26.07209246,43,6200,SAC@MEM,SAC,MEM,GTD,Groin,,,,PF
58847-110356:Nickeil Alexander-Walker,58847-110356,SG,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,20.32954545,44,6200,NO@GS,NO,GS,,,,,,SG
58847-58153:Kelly Oubre,58847-58153,SF,Kelly,Kelly Oubre,Oubre,28.73272816,55,6200,NO@GS,GS,NO,O,Wrist,,,,SF
58847-80821:Jarrett Allen,58847-80821,C,Jarrett,Jarrett Allen,Allen,31.470491,61,6200,CLE@WAS,CLE,WAS,,,,,,C
