Player ID + Player Name,Id,Position_New,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position,Position,Mscore
59236-84742:Willians Astudillo,59236-84742,C,Willians,Willians Astudillo,Astudillo,5.823333232,30,2000,MIN@CLE,MIN,CLE,,,,,0,C/1B/UTIL,C/1B,8
59236-17171:James McCann,59236-17171,C,James,James McCann,McCann,4.766666667,30,2000,NYM@MIA,NYM,MIA,,,,,1,C/1B/UTIL,C/1B,10
59236-70435:Ben Gamel,59236-70435,OF,Ben,Ben Gamel,Gamel,2.289999962,20,2000,PIT@ATL,PIT,ATL,,,,,0,OF/UTIL,OF,7
59236-13098:Rene Rivera,59236-13098,C,Rene,Rene Rivera,Rivera,4.240000153,5,2000,MIN@CLE,CLE,MIN,,,,,0,C/1B/UTIL,C/1B,12
59236-13099:Travis d'Arnaud,59236-13099,C,Travis,Travis d'Arnaud,d'Arnaud,6.543478261,23,2000,PIT@ATL,ATL,PIT,IL,Thumb,,,0,C/1B/UTIL,C/1B,12
59236-82734:Luis Robert,59236-82734,OF,Luis,Luis Robert,Robert,9.607999878,25,2000,CWS@NYY,CWS,NYY,IL,Hip,,,0,OF/UTIL,OF,10
59236-54080:Austin Dean,59236-54080,OF,Austin,Austin Dean,Dean,4.738889058,18,2000,CHC@STL,STL,CHC,,,,,0,OF/UTIL,OF,11
59236-68471:Tony Kemp,59236-68471,2B,Tony,Tony Kemp,Kemp,5.228571211,28,2000,OAK@LAA,OAK,LAA,,,,,0,2B/UTIL,2B,15
59236-68470:JaCoby Jones,59236-68470,OF,JaCoby,JaCoby Jones,Jones,4.736363729,33,2000,DET@KC,DET,KC,,,,,1,OF/UTIL,OF,12
59236-68478:Chad Pinder,59236-68478,2B/OF,Chad,Chad Pinder,Pinder,5.844444275,9,2000,OAK@LAA,OAK,LAA,,,,,0,2B/OF/UTIL,2B,15
59236-68492:Chance Sisco,59236-68492,C,Chance,Chance Sisco,Sisco,4.127777947,18,2000,BAL@WSH,BAL,WSH,,,,,0,C/1B/UTIL,C/1B,1
59236-68499:Johan Camargo,59236-68499,3B/OF,Johan,Johan Camargo,Camargo,0.272727273,11,2000,PIT@ATL,ATL,PIT,,,,,0,3B/OF/UTIL,3B,12
59236-68513:Alex Blandino,59236-68513,SS,Alex,Alex Blandino,Blandino,3.942424427,33,2000,MIL@CIN,CIN,MIL,,,,,0,SS/UTIL,SS,14
59236-68538:Franklin Barreto,59236-68538,2B,Franklin,Franklin Barreto,Barreto,1.80952381,21,2000,OAK@LAA,LAA,OAK,IL,Elbow,,,0,2B/UTIL,2B,16
59236-13253:Martin Maldonado,59236-13253,C,Martin,Martin Maldonado,Maldonado,5.448484941,33,2000,HOU@TEX,HOU,TEX,,,,,1,C/1B/UTIL,C/1B,12
59236-80836:Tzu-Wei Lin,59236-80836,SS,Tzu-Wei,Tzu-Wei Lin,Lin,0,1,2000,MIN@CLE,MIN,CLE,IL,Undisclosed,,,0,SS/UTIL,SS,8
59236-52171:Kevin Plawecki,59236-52171,C,Kevin,Kevin Plawecki,Plawecki,5.733333333,15,2000,BOS@PHI,BOS,PHI,,,,,0,C/1B/UTIL,C/1B,5
