Player ID + Player Name,Id,Position_new,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position,Position,Mscore
59367-49523:Jose Abreu,59367-49523,1B,Jose,Jose Abreu,Abreu,11.73414649,41,3700,STL@CWS,CWS,STL,,,,,1,C/1B/UTIL,C/1B,12
59367-52158:Trevor Story,59367-52158,SS,Trevor,Trevor Story,Story,10.60217418,46,3700,COL@NYM,COL,NYM,,,,,1,SS/UTIL,SS,8
59367-83155:Ramon Laureano,59367-83155,OF,Ramon,Ramon Laureano,Laureano,12.02499945,44,3600,SEA@OAK,OAK,SEA,,,,,1,OF/UTIL,OF,14
59367-73159:Mitch Haniger,59367-73159,OF,Mitch,Mitch Haniger,Haniger,12.22000054,45,3500,SEA@OAK,SEA,OAK,,,,,1,OF/UTIL,OF,16
59367-5763:Nelson Cruz,59367-5763,OF,Nelson,Nelson Cruz,Cruz,10.50731678,41,3500,BAL@MIN,MIN,BAL,DTD,Wrist,,,1,OF/UTIL,OF,11
59367-60672:Tim Anderson,59367-60672,SS,Tim,Tim Anderson,Anderson,11.33999983,35,3400,STL@CWS,CWS,STL,,,,,1,SS/UTIL,SS,12
59367-79175:Trent Grisham,59367-79175,OF,Trent,Trent Grisham,Grisham,11.90555573,36,3400,SD@MIL,SD,MIL,DTD,Heel,,,1,OF/UTIL,OF,12
59367-21666:Mark Canha,59367-21666,OF,Mark,Mark Canha,Canha,11.92173966,46,3300,SEA@OAK,OAK,SEA,DTD,Elbow,,,1,OF/UTIL,OF,14
59367-82614:Pete Alonso,59367-82614,1B,Pete,Pete Alonso,Alonso,9.963889228,36,3300,COL@NYM,NYM,COL,IL,Hand,,,,C/1B/UTIL,C/1B,9
59367-81953:Austin Hays,59367-81953,OF,Austin,Austin Hays,Hays,10.41562462,32,3200,BAL@MIN,BAL,MIN,,,,,1,OF/UTIL,OF,13
59367-61553:Yoan Moncada,59367-61553,3B,Yoan,Yoan Moncada,Moncada,10.29999986,43,3200,STL@CWS,CWS,STL,,,,,1,3B/UTIL,3B,12
59367-12968:Paul Goldschmidt,59367-12968,1B,Paul,Paul Goldschmidt,Goldschmidt,9.94772755,44,3200,STL@CWS,STL,CWS,,,,,1,C/1B/UTIL,C/1B,14
59367-84133:Franmil Reyes,59367-84133,OF,Franmil,Franmil Reyes,Reyes,11.56750031,40,3100,CLE@DET,CLE,DET,IL,Oblique,,,,OF/UTIL,OF,14
59367-13929:Manny Machado,59367-13929,3B,Manny,Manny Machado,Machado,10.82325567,43,3100,SD@MIL,SD,MIL,DTD,Shoulder,,,1,3B/UTIL,3B,12
59367-52175:Matt Olson,59367-52175,1B,Matt,Matt Olson,Olson,11.95714315,42,3100,SEA@OAK,OAK,SEA,,,,,1,C/1B/UTIL,C/1B,14
59367-13303:Yasmani Grandal,59367-13303,C,Yasmani,Yasmani Grandal,Grandal,10.53750038,32,3100,STL@CWS,CWS,STL,,,,,1,C/1B/UTIL,C/1B,12
59367-79188:Alex Kirilloff,59367-79188,OF,Alex,Alex Kirilloff,Kirilloff,11.41333313,15,3000,BAL@MIN,MIN,BAL,,,,,1,OF/UTIL,OF,11
59367-13966:Kyle Seager,59367-13966,3B,Kyle,Kyle Seager,Seager,9.970212896,47,3000,SEA@OAK,SEA,OAK,,,,,1,3B/UTIL,3B,16
59367-13229:Charlie Blackmon,59367-13229,OF,Charlie,Charlie Blackmon,Blackmon,8.230232416,43,3000,COL@NYM,COL,NYM,,,,,1,OF/UTIL,OF,8
59367-68547:Tyler O'Neill,59367-68547,OF,Tyler,Tyler O'Neill,O'Neill,10.50666707,30,3000,STL@CWS,STL,CWS,IL,Finger,,,,OF/UTIL,OF,14
59367-12434:Lorenzo Cain,59367-12434,OF,Lorenzo,Lorenzo Cain,Cain,9.054166794,24,2900,SD@MIL,MIL,SD,,,,,1,OF/UTIL,OF,10
59367-13854:Robbie Grossman,59367-13854,OF,Robbie,Robbie Grossman,Grossman,11.12888862,45,2900,CLE@DET,DET,CLE,,,,,1,OF/UTIL,OF,15
59367-16952:Francisco Lindor,59367-16952,SS,Francisco,Francisco Lindor,Lindor,7.751281738,39,2900,COL@NYM,NYM,COL,,,,,1,SS/UTIL,SS,9
59367-68514:Ryan McMahon,59367-68514,2B/3B,Ryan,Ryan McMahon,McMahon,10.9085109,47,2900,COL@NYM,COL,NYM,,,,,1,2B/3B/UTIL,2B,8
59367-38965:C.J. Cron,59367-38965,1B,C.J.,C.J. Cron,Cron,9.99117683,34,2800,COL@NYM,COL,NYM,,,,,1,C/1B/UTIL,C/1B,8
59367-13430:Jonathan Villar,59367-13430,2B/3B/SS,Jonathan,Jonathan Villar,Villar,7.043243408,37,2800,COL@NYM,NYM,COL,,,,,1,2B/3B/SS/UTIL,2B,9
59367-21875:Max Kepler,59367-21875,OF,Max,Max Kepler,Kepler,11.28823494,34,2800,BAL@MIN,MIN,BAL,DTD,Undisclosed,,,1,OF/UTIL,OF,11
59367-118187:Yermin Mercedes,59367-118187,C,Yermin,Yermin Mercedes,Mercedes,9.963414634,41,2800,STL@CWS,CWS,STL,,,,,1,C/1B/UTIL,C/1B,12
59367-71182:Jeimer Candelario,59367-71182,1B/3B,Jeimer,Jeimer Candelario,Candelario,8.809091048,44,2800,CLE@DET,DET,CLE,,,,,1,C/1B/3B/UTIL,3B,15
59367-16950:Miguel Sano,59367-16950,1B,Miguel,Miguel Sano,Sano,9.967741935,31,2800,BAL@MIN,MIN,BAL,,,,,1,C/1B/UTIL,C/1B,11
59367-12985:Avisail Garcia,59367-12985,OF,Avisail,Avisail Garcia,Garcia,9.966666812,42,2800,SD@MIL,MIL,SD,,,,,1,OF/UTIL,OF,10
59367-108450:Tommy Edman,59367-108450,2B/OF,Tommy,Tommy Edman,Edman,9.160869433,46,2800,STL@CWS,STL,CWS,,,,,1,2B/OF/UTIL,2B,14
59367-81924:Niko Goodrum,59367-81924,2B/SS,Niko,Niko Goodrum,Goodrum,8.77105231,38,2700,CLE@DET,DET,CLE,,,,,1,2B/SS/UTIL,2B,15
59367-13354:Cesar Hernandez,59367-13354,2B,Cesar,Cesar Hernandez,Hernandez,8.844185763,43,2700,CLE@DET,CLE,DET,,,,,1,2B/UTIL,2B,14
59367-118210:Jake Cronenworth,59367-118210,1B/2B,Jake,Jake Cronenworth,Cronenworth,10.27021303,47,2700,SD@MIL,SD,MIL,,,,,1,C/1B/2B/UTIL,2B,12
59367-12928:Eric Hosmer,59367-12928,1B,Eric,Eric Hosmer,Hosmer,9.858974359,39,2700,SD@MIL,SD,MIL,,,,,1,C/1B/UTIL,C/1B,12
59367-82563:Garrett Hampson,59367-82563,2B/OF,Garrett,Garrett Hampson,Hampson,9.968181957,44,2700,COL@NYM,COL,NYM,,,,,1,2B/OF/UTIL,2B,8
59367-12113:Josh Donaldson,59367-12113,3B,Josh,Josh Donaldson,Donaldson,9.439999826,35,2700,BAL@MIN,MIN,BAL,,,,,1,3B/UTIL,3B,11
59367-102322:Nick Madrigal,59367-102322,2B,Nick,Nick Madrigal,Madrigal,8.30256379,39,2700,STL@CWS,CWS,STL,,,,,1,2B/UTIL,2B,12
59367-68544:Matt Chapman,59367-68544,3B,Matt,Matt Chapman,Chapman,8.15833346,48,2700,SEA@OAK,OAK,SEA,,,,,1,3B/UTIL,3B,14
59367-60635:Raimel Tapia,59367-60635,OF,Raimel,Raimel Tapia,Tapia,9.642222087,45,2600,COL@NYM,COL,NYM,,,,,1,OF/UTIL,OF,8
59367-79249:Harrison Bader,59367-79249,OF,Harrison,Harrison Bader,Bader,9.147619338,21,2600,STL@CWS,STL,CWS,,,,,1,OF/UTIL,OF,14
59367-16947:Jonathan Schoop,59367-16947,2B,Jonathan,Jonathan Schoop,Schoop,6.441860465,43,2600,CLE@DET,DET,CLE,,,,,1,2B/UTIL,2B,15
59367-82536:Cedric Mullins,59367-82536,OF,Cedric,Cedric Mullins,Mullins,9.952173648,46,2600,BAL@MIN,BAL,MIN,,,,,1,OF/UTIL,OF,13
59367-79884:Anthony Santander,59367-79884,OF,Anthony,Anthony Santander,Santander,8.400000321,19,2500,BAL@MIN,BAL,MIN,,,,,1,OF/UTIL,OF,13
59367-13378:Leury Garcia,59367-13378,2B/SS,Leury,Leury Garcia,Garcia,6.808107943,37,2500,STL@CWS,CWS,STL,,,,,1,2B/SS/UTIL,2B,12
59367-13501:Chris Owings,59367-13501,2B/OF,Chris,Chris Owings,Owings,14.09999956,7,2500,COL@NYM,COL,NYM,IL,Thumb,,,,2B/OF/UTIL,2B,8
59367-109803:Austin Nola,59367-109803,C,Austin,Austin Nola,Nola,7.782353121,17,2500,SD@MIL,SD,MIL,,,,,1,C/1B/UTIL,C/1B,12
59367-83182:Eric Haase,59367-83182,C,Eric,Eric Haase,Haase,10.47500038,8,2500,CLE@DET,DET,CLE,,,,,1,C/1B/UTIL,C/1B,15
59367-21874:Jorge Polanco,59367-21874,2B/SS,Jorge,Jorge Polanco,Polanco,8.882927127,41,2500,BAL@MIN,MIN,BAL,DTD,Ankle,,,1,2B/SS/UTIL,2B,11
59367-79223:Josh Naylor,59367-79223,1B/OF,Josh,Josh Naylor,Naylor,7.485365705,41,2500,CLE@DET,CLE,DET,,,,,1,C/1B/OF/UTIL,C/1B,14
59367-101753:Dylan Moore,59367-101753,2B/OF,Dylan,Dylan Moore,Moore,8.202438727,41,2500,SEA@OAK,SEA,OAK,IL,Calf,,,,2B/OF/UTIL,2B,16
59367-13706:Adam Eaton,59367-13706,OF,Adam,Adam Eaton,Eaton,9.092105263,38,2500,STL@CWS,CWS,STL,,,,,,OF/UTIL,OF,12
59367-71217:Omar Narvaez,59367-71217,C,Omar,Omar Narvaez,Narvaez,8.100000197,31,2500,SD@MIL,MIL,SD,,,,,1,C/1B/UTIL,C/1B,10
59367-16948:Kolten Wong,59367-16948,2B,Kolten,Kolten Wong,Wong,9.141176112,34,2500,SD@MIL,MIL,SD,,,,,1,2B/UTIL,2B,10
59367-80462:Paul DeJong,59367-80462,SS,Paul,Paul DeJong,DeJong,9.088571603,35,2500,STL@CWS,STL,CWS,IL,Ribs,,,,SS/UTIL,SS,14
59367-82624:Sean Murphy,59367-82624,C,Sean,Sean Murphy,Murphy,8.241025485,39,2500,SEA@OAK,OAK,SEA,,,,,1,C/1B/UTIL,C/1B,14
59367-13102:Freddy Galvis,59367-13102,2B/SS,Freddy,Freddy Galvis,Galvis,9.017073468,41,2500,BAL@MIN,BAL,MIN,,,,,1,2B/SS/UTIL,2B,13
59367-12123:Wilson Ramos,59367-12123,C,Wilson,Wilson Ramos,Ramos,6.939999826,35,2500,CLE@DET,DET,CLE,,,,,1,C/1B/UTIL,C/1B,15
59367-68525:J.D. Davis,59367-68525,3B/OF,J.D.,J.D. Davis,Davis,9.75,14,2500,COL@NYM,NYM,COL,IL,Finger,,,,3B/OF/UTIL,3B,9
59367-5118:Miguel Cabrera,59367-5118,1B,Miguel,Miguel Cabrera,Cabrera,7.520000203,30,2500,CLE@DET,DET,CLE,,,,,1,C/1B/UTIL,C/1B,15
59367-102398:Jarred Kelenic,59367-102398,OF,Jarred,Jarred Kelenic,Kelenic,6.190000153,10,2500,SEA@OAK,SEA,OAK,,,,,1,OF/UTIL,OF,16
59367-5181:Yadier Molina,59367-5181,C,Yadier,Yadier Molina,Molina,10.40322581,31,2400,STL@CWS,STL,CWS,,,,,1,C/1B/UTIL,C/1B,14
59367-116866:Danny Mendick,59367-116866,2B,Danny,Danny Mendick,Mendick,6.147368582,19,2400,STL@CWS,CWS,STL,,,,,1,2B/UTIL,2B,12
59367-38040:Eddie Rosario,59367-38040,OF,Eddie,Eddie Rosario,Rosario,8.047619048,42,2400,CLE@DET,CLE,DET,,,,,1,OF/UTIL,OF,14
59367-12462:Mitch Moreland,59367-12462,1B,Mitch,Mitch Moreland,Moreland,7.47419345,31,2400,SEA@OAK,OAK,SEA,IL,Ribs,,,,C/1B/UTIL,C/1B,14
59367-79082:Ryan Mountcastle,59367-79082,1B/OF,Ryan,Ryan Mountcastle,Mountcastle,7.454545455,44,2400,BAL@MIN,BAL,MIN,,,,,1,C/1B/OF/UTIL,C/1B,13
59367-85246:Josh Fuentes,59367-85246,1B/3B,Josh,Josh Fuentes,Fuentes,7.700000142,43,2400,COL@NYM,COL,NYM,,,,,1,C/1B/3B/UTIL,3B,8
59367-79225:Luis Urias,59367-79225,3B/SS,Luis,Luis Urias,Urias,7.876190186,42,2400,SD@MIL,MIL,SD,,,,,,3B/SS/UTIL,3B,10
59367-79234:Kyle Lewis,59367-79234,OF,Kyle,Kyle Lewis,Lewis,7.450000218,28,2400,SEA@OAK,SEA,OAK,,,,,1,OF/UTIL,OF,16
59367-101827:Luis Arraez,59367-101827,2B,Luis,Luis Arraez,Arraez,7.897435897,39,2400,BAL@MIN,MIN,BAL,,,,,,2B/UTIL,2B,11
59367-79400:Dylan Carlson,59367-79400,OF,Dylan,Dylan Carlson,Carlson,9.402273005,44,2400,STL@CWS,STL,CWS,DTD,Back,,,1,OF/UTIL,OF,14
59367-82611:Akil Baddoo,59367-82611,OF,Akil,Akil Baddoo,Baddoo,9.087878603,33,2400,CLE@DET,DET,CLE,,,,,,OF/UTIL,OF,15
59367-81622:Mitch Garver,59367-81622,C,Mitch,Mitch Garver,Garver,7.776470409,34,2400,BAL@MIN,MIN,BAL,,,,,1,C/1B/UTIL,C/1B,11
59367-116450:Seth Brown,59367-116450,1B,Seth,Seth Brown,Brown,7.971428571,35,2400,SEA@OAK,OAK,SEA,,,,,1,C/1B/UTIL,C/1B,14
59367-52170:Dominic Smith,59367-52170,1B/OF,Dominic,Dominic Smith,Smith,6.64999992,38,2400,COL@NYM,NYM,COL,,,,,1,C/1B/OF/UTIL,C/1B,9
59367-52178:Maikel Franco,59367-52178,3B,Maikel,Maikel Franco,Franco,7.509302184,43,2400,BAL@MIN,BAL,MIN,,,,,1,3B/UTIL,3B,13
59367-68582:Brendan Rodgers,59367-68582,2B,Brendan,Brendan Rodgers,Rodgers,8,2,2400,COL@NYM,COL,NYM,,,,,,2B/UTIL,2B,8
59367-102453:Zack Short,59367-102453,SS,Zack,Zack Short,Short,4.5,2,2300,CLE@DET,DET,CLE,,,,,,SS/UTIL,SS,15
59367-38973:Tyrone Taylor,59367-38973,OF,Tyrone,Tyrone Taylor,Taylor,5.493333435,30,2300,SD@MIL,MIL,SD,,,,,,OF/UTIL,OF,10
59367-21637:Jackie Bradley Jr.,59367-21637,OF,Jackie,Jackie Bradley Jr.,Bradley Jr.,6.419512493,41,2300,SD@MIL,MIL,SD,,,,,,OF/UTIL,OF,10
59367-60655:Willy Adames,59367-60655,SS,Willy,Willy Adames,Adames,7.183720788,43,2300,SD@MIL,MIL,SD,,,,,1,SS/UTIL,SS,10
59367-83195:Yonathan Daza,59367-83195,OF,Yonathan,Yonathan Daza,Daza,5.48205136,39,2300,COL@NYM,COL,NYM,,,,,,OF/UTIL,OF,8
59367-85274:DJ Stewart,59367-85274,OF,DJ,DJ Stewart,Stewart,6.31515133,33,2300,BAL@MIN,BAL,MIN,,,,,,OF/UTIL,OF,13
59367-21797:Jose Peraza,59367-21797,2B/OF,Jose,Jose Peraza,Peraza,5.112500191,16,2300,COL@NYM,NYM,COL,DTD,Calf,,,1,2B/OF/UTIL,2B,9
